Orthogroup	Amblyomma_aureolatum	Rhipicephalus_bursa	Rhipicephalus_microplus	Rhipicephalus_sanguineus	Rhipicephalus_zambeziensis
OG0006622	sp|Q6DDA3|CSN9_XENTR	tr|G3MN39|G3MN39_AMBMU			
OG0006623	sp|Q5F477|LDAH_CHICK				sp|Q5F477|LDAH_CHICK
OG0006624	sp|F1MDL2|INTU_BOVIN	tr|B7P6L6|B7P6L6_IXOSC			
OG0006625	sp|Q568K5|NAA40_DANRE				sp|Q568K5|NAA40_DANRE
OG0006626	sp|Q9H008|LHPP_HUMAN				sp|A5PLK2|LHPP_DANRE
OG0006627	sp|P93755|C3H30_ARATH, sp|Q2QPW2|C3H67_ORYSJ				
OG0006628	sp|Q8BQZ4|RLGPB_MOUSE	tr|L7LYS6|L7LYS6_RHIPC			
OG0006629	sp|Q8BID8|FXL14_MOUSE				sp|Q8BID8|FXL14_MOUSE
OG0006630	sp|P23792|DISC_DROME	tr|B7PK44|B7PK44_IXOSC			
OG0006631	sp|Q8BVV7|CEP95_MOUSE				sp|Q8BVV7|CEP95_MOUSE
OG0006632	sp|Q28CZ7|ISPD_XENTR	tr|L7MDA7|L7MDA7_RHIPC			
OG0006633	sp|Q59I47|SMUG1_BOVIN				sp|Q811Q1|SMUG1_RAT
OG0006634	sp|Q13219|PAPP1_HUMAN	tr|A0A090XBT4|A0A090XBT4_IXORI			
OG0006635	sp|Q9Y6J0|CABIN_HUMAN	tr|A0A090XBX2|A0A090XBX2_IXORI			
OG0006636	sp|Q7PNM6|ATAT_ANOGA	tr|A0A023FT26|A0A023FT26_AMBPA			
OG0006637	sp|Q9W1A4|TAMO_DROME				sp|Q9W1A4|TAMO_DROME
OG0006638	sp|Q9BYB4|GNB1L_HUMAN				sp|Q9BYB4|GNB1L_HUMAN
OG0006639	sp|Q5XIB1|TSSC4_RAT				sp|Q9Y5U2|TSSC4_HUMAN
OG0006640	sp|Q1LZ79|GEMI8_BOVIN				sp|Q1LZ79|GEMI8_BOVIN
OG0006641	sp|A8K0R7|ZN839_HUMAN				sp|A8K0R7|ZN839_HUMAN
OG0006642	sp|Q4R8M9|GTSF1_MACFA				sp|Q3SZU0|GTSF1_BOVIN
OG0006643	sp|Q99KS6|ADPRM_MOUSE				sp|A7YY53|ADPRM_BOVIN
OG0006644	sp|Q751U1|SPB1_ASHGO, sp|Q9P6V8|SPB1_NEUCR				
OG0006645	sp|B7Q290|NCAS2_IXOSC	tr|L7M3F6|L7M3F6_RHIPC			
OG0006646	sp|Q9U1K1|SPIR_DROME	tr|B7PEA2|B7PEA2_IXOSC			
OG0006647	sp|Q969J3|BORC5_HUMAN				sp|Q969J3|BORC5_HUMAN
OG0006648	sp|Q6DRG1|RBM42_DANRE				sp|Q66KL9|RBM42_XENTR
OG0006649	sp|Q5EB92|WDR70_RAT				sp|Q0VA16|WDR70_XENTR
OG0006650	sp|O43299|AP5Z1_HUMAN				sp|Q3U829|AP5Z1_MOUSE
OG0006651	sp|O60293|ZC3H1_HUMAN	tr|B7QEX3|B7QEX3_IXOSC			
OG0006652	sp|B5FXK1|COXM2_TAEGU	tr|L7M5I2|L7M5I2_RHIPC			
OG0006653	sp|Q7T006|TELO2_DANRE				sp|Q7T006|TELO2_DANRE
OG0006654	sp|Q6AYH2|IN80E_RAT				sp|Q6AYH2|IN80E_RAT
OG0006655	sp|Q6P1Z5|PED1A_MOUSE	tr|B7PYU0|B7PYU0_IXOSC			
OG0006656	sp|Q6AZL2|PAF15_XENTR				sp|Q6AZL2|PAF15_XENTR
OG0006657	sp|Q8IYN6|UBAD2_HUMAN	tr|L7M627|L7M627_RHIPC			
OG0006658	sp|A7M7C7|SKOR2_MOUSE, sp|Q60698|SKI_MOUSE				
OG0006659	sp|A2RV01|DPH6_DANRE				sp|A2RV01|DPH6_DANRE
OG0006660	sp|Q9H1K0|RBNS5_HUMAN				sp|Q9H1K0|RBNS5_HUMAN
OG0006661	sp|Q8IY22|CMIP_HUMAN				sp|Q8IY22|CMIP_HUMAN
OG0006662	sp|Q58EM4|ARMT1_DANRE				sp|Q58EM4|ARMT1_DANRE
OG0006663	sp|Q80U56|AVL9_MOUSE				sp|Q80U56|AVL9_MOUSE
OG0006664	sp|Q14687|GSE1_HUMAN				sp|Q3U3C9|GSE1_MOUSE
OG0006665	sp|Q9NVI1|FANCI_HUMAN				sp|Q9NVI1|FANCI_HUMAN
OG0006666	sp|Q9Y236|OSGI2_HUMAN	tr|L7MEP2|L7MEP2_RHIPC			
OG0006667	sp|Q64591|DECR_RAT				sp|Q64591|DECR_RAT
OG0006668	sp|Q2KI52|HYLS1_BOVIN	tr|A0A023GB26|A0A023GB26_AMBTT			
OG0006669	sp|Q5PQL2|CNOT9_RAT				sp|Q5PQL2|CNOT9_RAT
OG0006670	sp|Q8C079|STRP1_MOUSE				sp|Q9GLZ5|STRP1_MACFA
OG0006671	sp|Q9D9V7|DEN6B_MOUSE	tr|V5HT62|V5HT62_IXORI			
OG0006672	sp|O15040|TCPR2_HUMAN	tr|V5H8F1|V5H8F1_IXORI			
OG0006673	sp|P17010|ZFX_HUMAN				sp|P17012|ZFX_MOUSE
OG0006674	sp|Q60821|ZBT17_MOUSE				sp|Q90625|ZBT17_CHICK
OG0006675	sp|P08045|XFIN_XENLA				sp|P08045|XFIN_XENLA
OG0006676	sp|Q96DM3|RMC1_HUMAN				sp|Q96DM3|RMC1_HUMAN
OG0006677	sp|Q8N2Y8|RUSC2_HUMAN				sp|Q8N2Y8|RUSC2_HUMAN
OG0006678	sp|Q8VE08|FBX33_MOUSE				sp|Q7Z6M2|FBX33_HUMAN
OG0006679	sp|O13046|WDHD1_XENLA				sp|O13046|WDHD1_XENLA
OG0006680	sp|Q2HJF4|PBLD_BOVIN	tr|A0A023GFE6|A0A023GFE6_AMBTT			
OG0006681	sp|Q803V5|LST8_DANRE	tr|L7M948|L7M948_RHIPC			
OG0006682	sp|Q9VT28|FRY_DROME	tr|B7Q057|B7Q057_IXOSC			
OG0006683	sp|F1MF21|PARI_BOVIN			sp|Q6IRT3|PARI_MOUSE	
OG0006684	sp|Q7L5Y1|ENOF1_HUMAN	tr|V5H7L9|V5H7L9_IXORI			
OG0006685	sp|Q3T1H6|UBE3D_RAT				sp|Q8BX13|UBE3D_MOUSE
OG0006686	sp|Q9H7P9|PKHG2_HUMAN, sp|Q9ULL1|PKHG1_HUMAN				
OG0006687	sp|Q3TLI0|TPC10_MOUSE				sp|Q3TLI0|TPC10_MOUSE
OG0006688	sp|Q5XJS5|THOC6_DANRE				sp|Q5XJS5|THOC6_DANRE
OG0006689	sp|Q9NS73|MBIP1_HUMAN	tr|A0A023FNZ3|A0A023FNZ3_AMBCJ			
OG0006690	sp|Q6P9S1|ATMIN_MOUSE				sp|Q6P9S1|ATMIN_MOUSE
OG0006691	sp|A2BE28|LAS1L_MOUSE				sp|A2BE28|LAS1L_MOUSE
OG0006692	sp|Q6NUV0|RB3GP_DANRE				sp|Q6NUV0|RB3GP_DANRE
OG0006693	sp|Q93104|ERH_AEDAE	tr|L7LWH5|L7LWH5_RHIPC			
OG0006694	sp|Q21502|MEP1_CAEEL				sp|Q21502|MEP1_CAEEL
OG0006695	sp|O35387|HAX1_MOUSE				sp|Q2KIE2|HAX1_BOVIN
OG0006696	sp|Q5ZM41|TEX10_CHICK				sp|Q803M3|TEX10_DANRE
OG0006697	sp|D2J0Y4|CJ090_MOUSE				sp|Q8TCU4|ALMS1_HUMAN
OG0006698	sp|Q6NRW0|MTBP_XENLA				sp|Q0P4G8|MTBP_XENTR
OG0006699	sp|O89113|IER5_MOUSE				sp|O89113|IER5_MOUSE
OG0006700	sp|A2BIJ3|BSDC1_DANRE				sp|A2BIJ3|BSDC1_DANRE
OG0006701	sp|Q8CGI1|F193A_MOUSE				sp|P78312|F193A_HUMAN
OG0006702	sp|Q8DQN5|ZMPB_STRR6				sp|Q8DQN5|ZMPB_STRR6
OG0006703	sp|Q6AYP4|ZC21C_RAT				sp|Q6AYP4|ZC21C_RAT
OG0006704	sp|Q5R7C4|SERF2_PONAB	tr|C9W1R3|C9W1R3_RHISA			
OG0006705	sp|A4FUH1|TOR2A_BOVIN				sp|A4FUH1|TOR2A_BOVIN
OG0006706	sp|Q9NVV5|AIG1_HUMAN				sp|Q9NVV5|AIG1_HUMAN
OG0006707	sp|Q1LZF8|CLCC1_BOVIN				sp|Q1LZF8|CLCC1_BOVIN
OG0006708	sp|O77475|CPESY_DROME				sp|O77475|CPESY_DROME
OG0006709	sp|Q58091|Y678_METJA, sp|Q58618|Y1221_METJA				
OG0006710	sp|Q6P0C6|LHPL2_DANRE	tr|L7LTE9|L7LTE9_RHIPC			
OG0006711	sp|Q96HH6|TMM19_HUMAN	tr|L7M380|L7M380_RHIPC			
OG0006712	sp|Q8VI59|PCX3_MOUSE, sp|Q98UF7|PCX1_TAKRU				
OG0006713	sp|Q8BH18|TM117_MOUSE	tr|B7PFT6|B7PFT6_IXOSC			
OG0006714	sp|Q6PCG6|VEZA_XENLA	tr|A0A023GD71|A0A023GD71_AMBTT			
OG0006715	sp|Q5HZA9|T126A_RAT				sp|Q5HZA9|T126A_RAT
OG0006716	sp|Q9CZX7|PP4P2_MOUSE				sp|Q3SZ48|PP4P2_BOVIN
OG0006717	sp|A0M8U1|ST7_CHICK	tr|L7M774|L7M774_RHIPC			
OG0006718	sp|Q5E9Q3|MITOK_BOVIN				sp|Q96ER9|MITOK_HUMAN
OG0006719	sp|Q5PQZ7|POPD1_DANRE				sp|B8Q0B2|POPD1_PIG
OG0006720	sp|Q8BGW4|DC122_MOUSE				sp|Q8BGZ3|DCA12_MOUSE
OG0006721	sp|P61166|TM258_MOUSE	tr|A0A023G081|A0A023G081_AMBPA			
OG0006722	sp|Q838R5|EZRA_ENTFA			sp|Q633E6|EZRA_BACCZ	
OG0006723	sp|Q6IR42|ZCPW1_MOUSE	tr|B7PBT4|B7PBT4_IXOSC			
OG0006724	sp|B7H8H6|PXPA_BACC4, sp|Q6CYM1|PXPA_PECAS				
OG0006725	sp|Q5QZS3|RS20_IDILO, sp|Q7M9M3|RS20_WOLSU				
OG0006726	sp|O84416|LPXB_CHLTR, sp|Q48F72|LPXB_PSE14				
OG0006727	sp|A6MVS8|PSAC_RHDSA, sp|Q7NG86|PSAC_GLOVI				
OG0006728	sp|O57409|DLLB_DANRE	tr|B7QHQ8|B7QHQ8_IXOSC			
OG0006729	sp|G1UB63|CSA1_CANAL, sp|Q59UT5|PGA7_CANAL				
OG0006730	sp|A6NGB9|WIPF3_HUMAN				sp|A6NGB9|WIPF3_HUMAN
OG0006731	sp|P02773|FETA_RAT, sp|Q03156|ALBU2_SALSA				
OG0006732	sp|P34031|GYRB_SPICI, sp|P47720|GYRB_MYCGA				
OG0006733	sp|Q9HAP2|MLXIP_HUMAN				sp|Q2VPU4|MLXIP_MOUSE
OG0006734	sp|Q0JC27|NLP2_ORYSJ, sp|Q84TH9|NLP7_ARATH				
OG0006735	sp|Q02006|Y4233_RHOPA	tr|B7PWK9|B7PWK9_IXOSC			
OG0006736	sp|Q8LPQ8|MSSP2_ARATH, sp|Q9SD00|MSSP3_ARATH				
OG0006737	sp|P70371|TERF1_MOUSE, sp|Q9PU53|TERF2_CHICK				
OG0006738	sp|Q9ESN5|CENPK_MOUSE				sp|Q9BS16|CENPK_HUMAN
OG0006739	sp|A4QNE6|DAA10_XENTR	tr|L7MB70|L7MB70_RHIPC			
OG0006740	sp|E9QAF0|SPT31_MOUSE, sp|Q6ZU69|F205A_HUMAN				
OG0006741	sp|Q9H7M6|ZSWM4_HUMAN	tr|B7Q5X8|B7Q5X8_IXOSC			
OG0006742	sp|Q5R9R1|EDRF1_PONAB	tr|B7PE93|B7PE93_IXOSC			
OG0006743	sp|O51596|SECD_BORBU, sp|Q8U4B4|SECD_PYRFU				
OG0006744	sp|Q5RES3|LYRM2_PONAB				sp|Q8R033|LYRM2_MOUSE
OG0006745	sp|Q54YY1|SCAI_DICDI	tr|B7QF42|B7QF42_IXOSC			
OG0006746	sp|Q5T5A8|LCE3C_HUMAN, sp|Q5TA77|LCE3B_HUMAN				
OG0006747	sp|Q56XP4|NHX2_ARATH, sp|Q84WG1|NHX3_ARATH				
OG0006748	sp|Q7PC83|AB41G_ARATH, sp|Q8T675|ABCGJ_DICDI				
OG0006749	sp|P50391|NPY4R_HUMAN	tr|M9MTE2|M9MTE2_HAELO			
OG0006750	sp|Q5XG50|CE087_XENLA				sp|Q6DGQ4|CP087_DANRE
OG0006751	sp|Q1T769|MIS12_CHICK				sp|Q5R9W0|MIS12_PONAB
OG0006752	sp|P04517|POLG_TEV, sp|P31999|POLG_LMV0				
OG0006753	sp|Q69ZN6|GNPTA_MOUSE	tr|B7P614|B7P614_IXOSC			
OG0006754	sp|F4I2Y3|RMR3_ARATH	tr|G3MJR4|G3MJR4_AMBMU			
OG0006755	sp|O55239|NNMT_MOUSE	tr|B7PT33|B7PT33_IXOSC			
OG0006756	sp|Q7ZTV5|FSHR_CAIMO	tr|B7PS33|B7PS33_IXOSC			
OG0006757	sp|Q9H310|RHBG_HUMAN	tr|B7QEE2|B7QEE2_IXOSC			
OG0006758		tr|A0A023FB62|A0A023FB62_AMBCJ, tr|L7MLX0|L7MLX0_RHIPC			
OG0006759		tr|A0A023FC24|A0A023FC24_AMBCJ			sp|Q9UL45|BL1S6_HUMAN
OG0006760		tr|A0A023FC33|A0A023FC33_AMBCJ, tr|A0A023G548|A0A023G548_AMBTT			
OG0006761		tr|A0A023FC37|A0A023FC37_AMBCJ, tr|F0JA70|F0JA70_AMBVA			
OG0006762		tr|A0A023FC45|A0A023FC45_AMBCJ, tr|A0A023GAR1|A0A023GAR1_AMBTT			
OG0006763		tr|A0A023FC70|A0A023FC70_AMBCJ, tr|A0A023FD23|A0A023FD23_AMBCJ			
OG0006764		tr|A0A023FC81|A0A023FC81_AMBCJ, tr|A0A023G2D2|A0A023G2D2_AMBPA			
OG0006765		tr|A0A023FCC3|A0A023FCC3_AMBCJ, tr|A0A023G4K8|A0A023G4K8_AMBTT			
OG0006766		tr|A0A023FCL6|A0A023FCL6_AMBCJ, tr|A0A023G735|A0A023G735_AMBTT			
OG0006767		tr|A0A023FCL8|A0A023FCL8_AMBCJ, tr|A0A023G6E6|A0A023G6E6_AMBTT			
OG0006768		tr|A0A023FCT5|A0A023FCT5_AMBCJ, tr|L7M9K7|L7M9K7_RHIPC			
OG0006769		tr|A0A023FD00|A0A023FD00_AMBCJ, tr|A0A023G3E8|A0A023G3E8_AMBTT			
OG0006770		tr|A0A023FD50|A0A023FD50_AMBCJ, tr|L7M847|L7M847_RHIPC			
OG0006771		tr|A0A023FD57|A0A023FD57_AMBCJ, tr|A0A023FGJ1|A0A023FGJ1_AMBCJ			
OG0006772		tr|A0A023FDC4|A0A023FDC4_AMBCJ, tr|A0A023G549|A0A023G549_AMBTT			
OG0006773		tr|A0A023FDL6|A0A023FDL6_AMBCJ, tr|A0A034WYY2|A0A034WYY2_RHIMP			
OG0006774		tr|A0A023FDS8|A0A023FDS8_AMBCJ, tr|L7LQE7|L7LQE7_RHIPC			
OG0006775		tr|A0A023FDZ5|A0A023FDZ5_AMBCJ, tr|G3MGA6|G3MGA6_AMBMU			
OG0006776		tr|A0A023FEE2|A0A023FEE2_AMBCJ, tr|B7PV23|B7PV23_IXOSC			
OG0006777		tr|A0A023FEE7|A0A023FEE7_AMBCJ, tr|A0A023G2J5|A0A023G2J5_AMBPA			
OG0006778		tr|A0A023FEG5|A0A023FEG5_AMBCJ, tr|A0A023G8Q5|A0A023G8Q5_AMBTT			
OG0006779		tr|A0A023FEM2|A0A023FEM2_AMBCJ, tr|A0A023GB35|A0A023GB35_AMBTT			
OG0006780		tr|A0A023FEM3|A0A023FEM3_AMBCJ, tr|A0A023FEY4|A0A023FEY4_AMBCJ			
OG0006781		tr|A0A023FES2|A0A023FES2_AMBCJ, tr|L7M5U1|L7M5U1_RHIPC			
OG0006782		tr|A0A023FEU8|A0A023FEU8_AMBCJ, tr|A0A023G6L8|A0A023G6L8_AMBTT			
OG0006783		tr|A0A023FEV2|A0A023FEV2_AMBCJ			sp|Q792Q4|CRIPT_RAT
OG0006784		tr|A0A023FGN1|A0A023FGN1_AMBCJ, tr|G3MG81|G3MG81_AMBMU			
OG0006785		tr|A0A023FH21|A0A023FH21_AMBCJ, tr|G3MMD0|G3MMD0_AMBMU			
OG0006786		tr|A0A023FH83|A0A023FH83_AMBCJ, tr|A0A023FT18|A0A023FT18_AMBPA			
OG0006787		tr|A0A023FHF7|A0A023FHF7_AMBCJ, tr|B7SP18|B7SP18_DERVA			
OG0006788		tr|A0A023FHU8|A0A023FHU8_AMBCJ, tr|V5HVZ6|V5HVZ6_IXORI			
OG0006789		tr|A0A023FHV0|A0A023FHV0_AMBCJ, tr|L7LYT0|L7LYT0_RHIPC			
OG0006790		tr|A0A023FIN0|A0A023FIN0_AMBCJ			sp|O43808|PM34_HUMAN
OG0006791		tr|A0A023FIR9|A0A023FIR9_AMBCJ, tr|L7MHC5|L7MHC5_RHIPC			
OG0006792		tr|A0A023FJL0|A0A023FJL0_AMBCJ			sp|Q9VXB5|RM22_DROME
OG0006793		tr|A0A023FJU2|A0A023FJU2_AMBCJ, tr|L7M3H4|L7M3H4_RHIPC			
OG0006794		tr|A0A023FK43|A0A023FK43_AMBCJ, tr|A0A023GJH1|A0A023GJH1_AMBTT			
OG0006795		tr|A0A023FKF0|A0A023FKF0_AMBCJ, tr|A0A023GEZ6|A0A023GEZ6_AMBTT			
OG0006796		tr|A0A023FKW3|A0A023FKW3_AMBCJ, tr|A0A023GDA0|A0A023GDA0_AMBTT			
OG0006797		tr|A0A023FKZ6|A0A023FKZ6_AMBCJ, tr|A0A023GMJ0|A0A023GMJ0_AMBTT			
OG0006798		tr|A0A023FLP3|A0A023FLP3_AMBCJ, tr|A0A023FZ80|A0A023FZ80_AMBPA			
OG0006799		tr|A0A023FM80|A0A023FM80_AMBCJ, tr|A0A023GD91|A0A023GD91_AMBTT			
OG0006800		tr|A0A023FMU4|A0A023FMU4_AMBCJ, tr|A0A023G669|A0A023G669_AMBTT			
OG0006801		tr|A0A023FN35|A0A023FN35_AMBCJ, tr|B7PKV5|B7PKV5_IXOSC			
OG0006802		tr|A0A023FNH2|A0A023FNH2_AMBCJ			sp|D2XV59|GTPB1_RAT
OG0006803		tr|A0A023FNJ7|A0A023FNJ7_AMBCJ			sp|Q8TCA0|LRC20_HUMAN
OG0006804		tr|A0A023FP54|A0A023FP54_AMBCJ, tr|C9W1C2|C9W1C2_RHISA			
OG0006805		tr|A0A023FP62|A0A023FP62_AMBCJ, tr|L7MIR4|L7MIR4_RHIPC			
OG0006806		tr|A0A023FP97|A0A023FP97_AMBCJ, tr|A0A023GJP5|A0A023GJP5_AMBTT			
OG0006807		tr|A0A023FPD8|A0A023FPD8_AMBCJ			sp|Q9UFG5|CS025_HUMAN
OG0006808		tr|A0A023FPI5|A0A023FPI5_AMBCJ			sp|Q9P2Q2|FRM4A_HUMAN
OG0006809		tr|A0A023FPJ9|A0A023FPJ9_AMBCJ, tr|L7LY99|L7LY99_RHIPC			
OG0006810		tr|A0A023FPX0|A0A023FPX0_AMBCJ, tr|A0A023GP61|A0A023GP61_AMBTT			
OG0006811		tr|A0A023FQ02|A0A023FQ02_AMBCJ, tr|C9W1T5|C9W1T5_RHISA			
OG0006812		tr|A0A023FQ49|A0A023FQ49_AMBCJ	tr|L7M8X8|L7M8X8_RHIPC		
OG0006813		tr|A0A023FQF9|A0A023FQF9_AMBCJ, tr|B7PFU9|B7PFU9_IXOSC			
OG0006814		tr|A0A023FQJ4|A0A023FQJ4_AMBCJ, tr|A0A023G0X1|A0A023G0X1_AMBPA			
OG0006815		tr|A0A023FRI3|A0A023FRI3_AMBCJ, tr|A0A023FSM6|A0A023FSM6_AMBCJ			
OG0006816		tr|A0A023FRN8|A0A023FRN8_AMBCJ, tr|L7LVC3|L7LVC3_RHIPC			
OG0006817		tr|A0A023FRQ3|A0A023FRQ3_AMBCJ, tr|B7QBM6|B7QBM6_IXOSC			
OG0006818		tr|A0A023FRT7|A0A023FRT7_AMBPA, tr|A0A023G4G5|A0A023G4G5_AMBTT			
OG0006819		tr|A0A023FS31|A0A023FS31_AMBCJ, tr|A0A023GGQ4|A0A023GGQ4_AMBTT			
OG0006820		tr|A0A023FSB5|A0A023FSB5_AMBCJ, tr|G3MGM9|G3MGM9_AMBMU			
OG0006821		tr|A0A023FSF1|A0A023FSF1_AMBPA, tr|A0A023GGX9|A0A023GGX9_AMBTT			
OG0006822		tr|A0A023FSM4|A0A023FSM4_AMBPA			sp|Q803M5|SAAL1_DANRE
OG0006823		tr|A0A023FT19|A0A023FT19_AMBPA, tr|V5HXP3|V5HXP3_IXORI			
OG0006824		tr|A0A023FT37|A0A023FT37_AMBPA, tr|A0A023G2V4|A0A023G2V4_AMBTT			
OG0006825		tr|A0A023FTD7|A0A023FTD7_AMBPA		sp|B5X9S3|MIX23_SALSA	
OG0006826		tr|A0A023FUR2|A0A023FUR2_AMBPA, tr|G3MIQ9|G3MIQ9_AMBMU			
OG0006827		tr|A0A023FVT1|A0A023FVT1_AMBPA, tr|A0A023GH70|A0A023GH70_AMBTT			
OG0006828		tr|A0A023FWP9|A0A023FWP9_AMBPA, tr|L7LWS9|L7LWS9_RHIPC			
OG0006829		tr|A0A023FXL7|A0A023FXL7_AMBPA, tr|L7LYM2|L7LYM2_RHIPC			
OG0006830		tr|A0A023FXN3|A0A023FXN3_AMBPA, tr|A0A023GIP7|A0A023GIP7_AMBTT			
OG0006831		tr|A0A023FYT9|A0A023FYT9_AMBPA, tr|A0A023G607|A0A023G607_AMBTT			
OG0006832		tr|A0A023FZ57|A0A023FZ57_AMBPA, tr|A0A023G370|A0A023G370_AMBTT			
OG0006833		tr|A0A023FZI6|A0A023FZI6_AMBPA, tr|L7M0P5|L7M0P5_RHIPC			
OG0006834		tr|A0A023FZJ7|A0A023FZJ7_AMBPA, tr|A0A023GBK6|A0A023GBK6_AMBTT			
OG0006835		tr|A0A023G0D2|A0A023G0D2_AMBPA, tr|A0A023G0M2|A0A023G0M2_AMBPA			
OG0006836		tr|A0A023G0J9|A0A023G0J9_AMBPA, tr|A0A023G6N0|A0A023G6N0_AMBTT			
OG0006837		tr|A0A023G0Z4|A0A023G0Z4_AMBPA, tr|L7M1P3|L7M1P3_RHIPC			
OG0006838		tr|A0A023G1R5|A0A023G1R5_AMBTT, tr|A0A023G3T7|A0A023G3T7_AMBTT			
OG0006839		tr|A0A023G1X9|A0A023G1X9_AMBPA, tr|A0A023G4D6|A0A023G4D6_AMBTT			
OG0006840		tr|A0A023G203|A0A023G203_AMBTT, tr|A0A023G443|A0A023G443_AMBTT			
OG0006841		tr|A0A023G292|A0A023G292_AMBTT, tr|A0A034WZ46|A0A034WZ46_RHIMP			
OG0006842		tr|A0A023G2V6|A0A023G2V6_AMBPA, tr|A0A090XFH1|A0A090XFH1_IXORI			
OG0006843		tr|A0A023G2X3|A0A023G2X3_AMBTT, tr|V5IBS1|V5IBS1_IXORI			
OG0006844		tr|A0A023G356|A0A023G356_AMBTT, tr|A0A034WWP9|A0A034WWP9_RHIMP			
OG0006845		tr|A0A023G3A0|A0A023G3A0_AMBTT, tr|A0A023G5W0|A0A023G5W0_AMBTT			
OG0006846		tr|A0A023G3B2|A0A023G3B2_AMBTT, tr|A0A023G3F8|A0A023G3F8_AMBTT			
OG0006847		tr|A0A023G3M3|A0A023G3M3_AMBTT, tr|B7PQ12|B7PQ12_IXOSC			
OG0006848		tr|A0A023G447|A0A023G447_AMBTT, tr|B7P2Z0|B7P2Z0_IXOSC			
OG0006849		tr|A0A023G4E1|A0A023G4E1_AMBTT			sp|B0W429|FICD_CULQU
OG0006850		tr|A0A023G4S7|A0A023G4S7_AMBTT, tr|L7M3A4|L7M3A4_RHIPC			
OG0006851		tr|A0A023G4Z2|A0A023G4Z2_AMBTT, tr|L7M842|L7M842_RHIPC			
OG0006852		tr|A0A023G561|A0A023G561_AMBTT, tr|M1H857|M1H857_RHIAP			
OG0006853		tr|A0A023G585|A0A023G585_AMBTT, tr|L7LVE5|L7LVE5_RHIPC			
OG0006854		tr|A0A023G5A3|A0A023G5A3_AMBTT, tr|A0A023G5A7|A0A023G5A7_AMBTT			
OG0006855		tr|A0A023G5D2|A0A023G5D2_AMBTT			sp|P30793|GCH1_HUMAN
OG0006856		tr|A0A023G5G3|A0A023G5G3_AMBTT, tr|L7MJC5|L7MJC5_RHIPC			
OG0006857		tr|A0A023G5K2|A0A023G5K2_AMBTT, tr|L7M3G3|L7M3G3_RHIPC			
OG0006858		tr|A0A023G5K6|A0A023G5K6_AMBTT, tr|L7M373|L7M373_RHIPC			
OG0006859		tr|A0A023G5P1|A0A023G5P1_AMBTT, tr|L7MDL5|L7MDL5_RHIPC			
OG0006860		tr|A0A023G5V7|A0A023G5V7_AMBTT, tr|L7MJG6|L7MJG6_RHIPC			
OG0006861		tr|A0A023G639|A0A023G639_AMBTT, tr|V5H5G2|V5H5G2_IXORI			
OG0006862		tr|A0A023G645|A0A023G645_AMBTT, tr|L7M4U1|L7M4U1_RHIPC			
OG0006863		tr|A0A023G6D2|A0A023G6D2_AMBTT, tr|B7PQM2|B7PQM2_IXOSC			
OG0006864		tr|A0A023G6H0|A0A023G6H0_AMBTT, tr|V5HN70|V5HN70_IXORI			
OG0006865		tr|A0A023G6H5|A0A023G6H5_AMBTT, tr|V5H817|V5H817_IXORI			
OG0006866		tr|A0A023G6J4|A0A023G6J4_AMBTT, tr|L7LYU5|L7LYU5_RHIPC			
OG0006867		tr|A0A023G6J6|A0A023G6J6_AMBTT			sp|Q9QZB9|DCTN5_MOUSE
OG0006868		tr|A0A023G6X3|A0A023G6X3_AMBTT, tr|L7LXG5|L7LXG5_RHIPC			
OG0006869		tr|A0A023G6Y2|A0A023G6Y2_AMBTT, tr|B7Q2S0|B7Q2S0_IXOSC			
OG0006870		tr|A0A023G711|A0A023G711_AMBTT, tr|B7PTT0|B7PTT0_IXOSC			
OG0006871		tr|A0A023G762|A0A023G762_AMBTT			sp|Q9D1C9|RRP7A_MOUSE
OG0006872		tr|A0A023G7D5|A0A023G7D5_AMBTT, tr|V5HCK6|V5HCK6_IXORI			
OG0006873		tr|A0A023G7E5|A0A023G7E5_AMBTT, tr|B7QDG4|B7QDG4_IXOSC			
OG0006874		tr|A0A023G7H2|A0A023G7H2_AMBTT, tr|A0A023G9U4|A0A023G9U4_AMBTT			
OG0006875		tr|A0A023G7H5|A0A023G7H5_AMBTT, tr|G3MRP6|G3MRP6_AMBMU			
OG0006876		tr|A0A023G7I3|A0A023G7I3_AMBTT, tr|G3MMC4|G3MMC4_AMBMU			
OG0006877		tr|A0A023G7N6|A0A023G7N6_AMBTT			sp|P97836|DLGP1_RAT
OG0006878		tr|A0A023G7Q5|A0A023G7Q5_AMBTT, tr|A0A023GA41|A0A023GA41_AMBTT			
OG0006879		tr|A0A023G7Q8|A0A023G7Q8_AMBTT			sp|P30308|MPI1A_XENLA
OG0006880		tr|A0A023G7Q9|A0A023G7Q9_AMBTT, tr|L7M6M9|L7M6M9_RHIPC			
OG0006881		tr|A0A023G7W0|A0A023G7W0_AMBTT, tr|L7MKW8|L7MKW8_RHIPC			
OG0006882		tr|A0A023G886|A0A023G886_AMBTT, tr|B7Q873|B7Q873_IXOSC			
OG0006883		tr|A0A023G8E7|A0A023G8E7_AMBTT, tr|L7MD84|L7MD84_RHIPC			
OG0006884		tr|A0A023G8L0|A0A023G8L0_AMBTT, tr|A0A023GBL9|A0A023GBL9_AMBTT			
