Uniprot ID,Cluster ID
B7Q9U1,UniRef90_B7Q9U1
B7Q9U6,UniRef90_B7Q9U6
B7Q9V0,UniRef90_B7Q9V0
B7Q9V2,UniRef90_B7Q9V2
B7Q9V4,UniRef90_B7Q9V4
B7Q9V5,UniRef90_B7Q9V5
B7Q9W0,UniRef90_B7Q9W0
B7Q9W7,UniRef90_B7Q9W7
B7Q9Y0,UniRef90_B7Q9Y0
B7Q9Y4,UniRef90_B7Q9Y4
B7Q9Y6,UniRef90_B7Q9Y6
B7Q9Y7,UniRef90_B7Q9Y7
B7Q9Y8,UniRef90_B7Q9Y8
B7Q9Z1,UniRef90_B7Q9Z1
B7Q9Z2,UniRef90_B7Q9Z2
B7Q9Z9,UniRef90_B7Q9Z9
B7QA00,UniRef90_B7QA00
B7QA07,UniRef90_B7QA07
B7QA10,UniRef90_B7QA10
B7QA12,UniRef90_B7QA12
B7QA32,UniRef90_B7QA32
B7QA33,UniRef90_B7QA33
B7QA51,UniRef90_Q5Q982
B7QA58,UniRef90_B7QA58
B7QA65,UniRef90_V5IEG8
B7QA68,UniRef90_B7QA68
B7QA69,UniRef90_B7QA69
B7QA74,UniRef90_B7QA74
B7QA92,UniRef90_B7QA92
B7QA99,UniRef90_B7QA99
B7QAA1,UniRef90_B7QAA1
B7QAA3,UniRef90_B7QAA3
B7QAA4,UniRef90_B7QAA4
B7QAB1,UniRef90_B7QAB1
B7QAB3,UniRef90_B7QAB3
B7QAC2,UniRef90_B7QAC2
B7QAC3,UniRef90_B7QAC3
B7QAC4,UniRef90_B7QAC4
B7QAC6,UniRef90_B7QAC6
B7QAC7,UniRef90_B7QAC7
B7QAD0,UniRef90_B7QAD0
B7QAD8,UniRef90_B7QAD8
B7QAF5,UniRef90_B7QAF5
B7QAF7,UniRef90_B7QAF7
B7QAF8,UniRef90_B7QAF8
B7QAF9,UniRef90_B7QAF9
B7QAG0,UniRef90_B7QAG0
B7QAH9,UniRef90_B7QAH9
B7QAI0,UniRef90_B7QAI0
B7QAI2,UniRef90_B7QAI2
B7QAI6,UniRef90_B7QAI6
B7QAJ3,UniRef90_B7QAJ3
B7QAK4,UniRef90_B7QAK4
B7QAN2,UniRef90_B7QAN2
B7QAN3,UniRef90_B7QAN3
B7QAN5,UniRef90_B7QAN5
B7QAN8,UniRef90_B7QAN8
B7QAP8,UniRef90_B7QAP8
B7QAQ8,UniRef90_B7QAQ8
B7QAT3,UniRef90_B7QAT3
B7QAU5,UniRef90_B7QAU5
B7QAV5,UniRef90_B7QAV5
B7QAW0,UniRef90_B7QAW0
B7QAW2,UniRef90_B7QAW2
B7QAW3,UniRef90_B7QAW3
B7QAW8,UniRef90_B7QAW8
B7QAX3,UniRef90_B7QAX3
B7QAX7,UniRef90_B7QAX7
B7QAY9,UniRef90_B7QAY9
B7QB03,UniRef90_B7QB03
B7QB04,UniRef90_B7QB04
B7QB06,UniRef90_B7QB06
B7QB12,UniRef90_B7QB12
B7QB20,UniRef90_B7QB20
B7QB45,UniRef90_B7QB45
B7QB57,UniRef90_B7QB57
B7QB59,UniRef90_B7QB59
B7QB60,UniRef90_B7QB60
B7QB63,UniRef90_B7QB63
B7QB76,UniRef90_B7QB76
B7QB84,UniRef90_B7QB84
B7QB92,UniRef90_B7QB92
B7QB93,UniRef90_B7QB93
B7QB97,UniRef90_B7QB97
B7QBA2,UniRef90_B7QBA2
B7QBA3,UniRef90_B7QBA3
B7QBA7,UniRef90_B7QBA7
B7QBB3,UniRef90_B7QBB3
B7QBB4,UniRef90_B7QBB4
B7QBB9,UniRef90_B7QBB9
B7QBC0,UniRef90_B7QBC0
B7QBC7,UniRef90_B7QBC7
B7QBC8,UniRef90_B7QBC8
B7QBC9,UniRef90_B7QBC9
B7QBD1,UniRef90_B7QBD1
B7QBD4,UniRef90_B7QBD4
B7QBD6,UniRef90_Q6SA96
B7QBD8,UniRef90_B7QBD8
B7QBE0,UniRef90_B7QBE0
B7QBE4,UniRef90_B7QBE4
B7QBE5,UniRef90_B7QBE5
B7QBF2,UniRef90_B7QBF2
B7QBF3,UniRef90_B7QBF3
B7QBF7,UniRef90_B7QBF7
B7QBI1,UniRef90_B7QBI1
B7QBI3,UniRef90_B7QBI3
B7QBI4,UniRef90_B7QBI4
B7QBK0,UniRef90_B7QBK0
B7QBL1,UniRef90_B7QBL1
B7QBL2,UniRef90_B7QBL2
B7QBM2,UniRef90_B7QBM2
B7QBM4,UniRef90_B7QBM4
B7QBM6,UniRef90_B7QBM6
B7QBN2,UniRef90_B7QBN2
B7QBN3,UniRef90_B7QBN3
B7QBN7,UniRef90_B7QBN7
B7QBR0,UniRef90_B7QBR0
B7QBR4,UniRef90_B7QBR4
B7QBS1,UniRef90_B7QBS1
B7QBS6,UniRef90_B7QBS6
B7QBS8,UniRef90_B7QBS8
B7QBT5,UniRef90_B7QBT5
B7QBU6,UniRef90_B7QBU6
B7QBV0,UniRef90_B7QBV0
B7QBV7,UniRef90_B7QBV7
B7QBW3,UniRef90_B7QBW3
B7QBW6,UniRef90_B7QBW6
B7QBX1,UniRef90_B7QBX1
B7QBX3,UniRef90_B7QBX3
B7QBX4,UniRef90_B7QBX4
B7QBZ2,UniRef90_B7QBZ2
B7QC02,UniRef90_B7QC02
B7QC15,UniRef90_B7QC15
B7QC20,UniRef90_B7QC20
B7QC35,UniRef90_B7QC35
B7QC36,UniRef90_B7QC36
B7QC40,UniRef90_B7QC40
B7QC53,UniRef90_B7QC53
B7QC60,UniRef90_B7QC60
B7QC66,UniRef90_B7QC66
B7QC72,UniRef90_B7QC72
B7QC81,UniRef90_B7QC81
B7QC82,UniRef90_B7QC82
B7QC83,UniRef90_B7QC83
B7QC86,UniRef90_B7QC86
B7QC95,UniRef90_B7QC95
B7QC97,UniRef90_B7QC97
B7QCA3,UniRef90_B7QCA3
B7QCB6,UniRef90_B7QCB6
B7QCB9,UniRef90_B7QCB9
B7QCC0,UniRef90_B7QCC0
B7QCC1,UniRef90_B7QCC1
B7QCC3,UniRef90_B7QCC3
B7QCC4,UniRef90_B7QCC4
B7QCC8,UniRef90_B7QCC8
B7QCC9,UniRef90_B7QCC9
B7QCD1,UniRef90_B7QCD1
B7QCD3,UniRef90_B7QCD3
B7QCD9,UniRef90_B7QCD9
B7QCE6,UniRef90_B7QCE6
B7QCE9,UniRef90_B7QCE9
B7QCF3,UniRef90_B7QCF3
B7QCF4,UniRef90_B7QCF4
B7QCG3,UniRef90_B7QCG3
B7QCG9,UniRef90_B7QCG9
B7QCH0,UniRef90_B7QCH0
B7QCH1,UniRef90_B7QCH1
B7QCH3,UniRef90_B7QCH3
B7QCH5,UniRef90_B7QCH5
B7QCI1,UniRef90_B7QCI1
B7QCI4,UniRef90_B7QCI4
B7QCI6,UniRef90_B7QCI6
B7QCI7,UniRef90_B7QCI7
B7QCI8,UniRef90_B7QCI8
B7QCK1,UniRef90_B7QCK1
B7QCK5,UniRef90_B7QCK5
B7QCK6,UniRef90_B7QCK6
B7QCK8,UniRef90_B7QCK8
B7QCL3,UniRef90_B7QCL3
B7QCL5,UniRef90_B7QCL5
B7QCM2,UniRef90_B7QCM2
B7QCM8,UniRef90_B7QCM8
B7QCM9,UniRef90_B7QCM9
B7QCN2,UniRef90_B7QCN2
B7QCP2,UniRef90_B7QCP2
B7QCQ2,UniRef90_B7QCQ2
B7QCQ3,UniRef90_B7QCQ3
B7QCQ7,UniRef90_B7QCQ7
B7QCQ9,UniRef90_B7QCQ9
B7QCR0,UniRef90_B7QCR0
B7QCR5,UniRef90_B7QCR5
B7QCR6,UniRef90_B7QCR6
B7QCS1,UniRef90_B7QCS1
B7QCS2,UniRef90_B7QCS2
B7QCV3,UniRef90_B7QCV3
B7QCW3,UniRef90_B7QCW3
B7QCW4,UniRef90_B7QCW4
B7QCW6,UniRef90_B7QCW6
B7QCX0,UniRef90_B7QCX0
B7QCX2,UniRef90_B7QCX2
B7QCX4,UniRef90_B7QCX4
B7QCX9,UniRef90_B7QCX9
B7QCY2,UniRef90_B7QCY2
B7QCY3,UniRef90_B7QCY3
B7QCZ1,UniRef90_B7QCZ1
B7QCZ2,UniRef90_B7QCZ2
B7QCZ9,UniRef90_B7QCZ9
B7QD09,UniRef90_B7QD09
B7QD13,UniRef90_B7QD13
B7QD19,UniRef90_B7QD19
B7QD35,UniRef90_B7QD35
B7QD36,UniRef90_B7QD36
B7QD53,UniRef90_B7QD53
B7QD64,UniRef90_B7QD64
B7QD66,UniRef90_B7QD66
B7QD67,UniRef90_B7QD67
B7QD75,UniRef90_B7QD75
B7QD79,UniRef90_B7P1F4
B7QD96,UniRef90_B7QD96
B7QDA7,UniRef90_B7QDA7
B7QDB5,UniRef90_B7QDB5
B7QDD4,UniRef90_B7QDD4
B7QDD6,UniRef90_B7QDD6
B7QDE4,UniRef90_B7QDE4
B7QDE6,UniRef90_B7QDE6
B7QDE9,UniRef90_B7QDE9
B7QDF0,UniRef90_B7QDF0
B7QDF4,UniRef90_B7QDF4
B7QDF9,UniRef90_B7QDF9
B7QDG0,UniRef90_B7QDG0
B7QDG4,UniRef90_B7QDG4
B7QDG7,UniRef90_B7QDG7
B7QDH0,UniRef90_B7QDH0
B7QDH1,UniRef90_B7QDH1
B7QDI3,UniRef90_B7QDI3
B7QDJ6,UniRef90_B7QDJ6
B7QDK0,UniRef90_B7QDK0
B7QDK2,UniRef90_B7QDK2
B7QDL0,UniRef90_B7QDL0
B7QDL2,UniRef90_B7QDL2
B7QDL7,UniRef90_B7QDL7
B7QDM0,UniRef90_B7QDM0
B7QDM1,UniRef90_B7QDM1
B7QDM3,UniRef90_B7QDM3
B7QDN5,UniRef90_V9HXG5
B7QDP2,UniRef90_B7QDP2
B7QDQ2,UniRef90_B7QDQ2
B7QDQ3,UniRef90_B7QDQ3
B7QDQ6,UniRef90_B7QDQ6
B7QDR5,UniRef90_B7QDR5
B7QDS3,UniRef90_B7QDS3
B7QDT2,UniRef90_B7QDT2
B7QDT5,UniRef90_B7QDT5
B7QDT6,UniRef90_B7QDT6
B7QDT8,UniRef90_B7QDT8
B7QDV0,UniRef90_B7QDV0
B7QDV8,UniRef90_B7QDV8
B7QDV9,UniRef90_B7QDV9
B7QDW3,UniRef90_B7QDW3
B7QDX4,UniRef90_B7QDX4
B7QDY8,UniRef90_B7QDY8
B7QDZ0,UniRef90_B7QDZ0
B7QDZ3,UniRef90_B7QDZ3
B7QE01,UniRef90_B7QE01
B7QE19,UniRef90_B7QE19
B7QE21,UniRef90_B7QE21
B7QE25,UniRef90_B7QE25
B7QE33,UniRef90_B7QE33
B7QE43,UniRef90_B7QE43
B7QE47,UniRef90_B7QE47
B7QE57,UniRef90_B7QE57
B7QE64,UniRef90_B7QE64
B7QE69,UniRef90_B7QE69
B7QE72,UniRef90_B7QE72
B7QE79,UniRef90_B7QE79
B7QE83,UniRef90_B7QE83
B7QE92,UniRef90_B7QE92
B7QEA9,UniRef90_B7QEA9
B7QEB7,UniRef90_B7QEB7
B7QEB8,UniRef90_B7QEB8
B7QEC1,UniRef90_B7QEC1
B7QEC2,UniRef90_B7QEC2
B7QEC6,UniRef90_B7QEC6
B7QED2,UniRef90_B7QED2
B7QEE2,UniRef90_B7QEE2
B7QEE3,UniRef90_B7QEE3
B7QEE5,UniRef90_B7QEE5
B7QEF2,UniRef90_B7QEF2
B7QEF7,UniRef90_B7QEF7
B7QEF8,UniRef90_B7QEF8
B7QEG7,UniRef90_B7QEG7
B7QEH4,UniRef90_B7QEH4
B7QEH7,UniRef90_B7QEH7
B7QEI1,UniRef90_B7QEI1
B7QEI4,UniRef90_B7QEI4
B7QEI9,UniRef90_B7QEI9
B7QEJ4,UniRef90_B7QEJ4
B7QEJ6,UniRef90_B7QEJ6
B7QEJ9,UniRef90_B7QEJ9
B7QEK2,UniRef90_B7QEK2
B7QEL3,UniRef90_B7QEL3
B7QEL4,UniRef90_B7QEL4
B7QEM0,UniRef90_B7QEM0
B7QEM3,UniRef90_B7QEM3
B7QEN1,UniRef90_B7QEN1
B7QEN7,UniRef90_B7QEN7
B7QEQ2,UniRef90_B7QEQ2
B7QEQ3,UniRef90_B7QEQ3
B7QEQ9,UniRef90_B7QEQ9
B7QET6,UniRef90_B7QET6
B7QEU1,UniRef90_B7QEU1
B7QEU8,UniRef90_B7QEU8
B7QEV0,UniRef90_B7QEV0
B7QEV7,UniRef90_B7QEV7
B7QEW8,UniRef90_B7QEW8
B7QEX3,UniRef90_B7QEX3
B7QEX6,UniRef90_V5II68
B7QEY9,UniRef90_B7QEY9
B7QEZ0,UniRef90_B7QEZ0
B7QEZ4,UniRef90_B7QEZ4
B7QEZ5,UniRef90_B7QEZ5
B7QF00,UniRef90_B7QF00
B7QF08,UniRef90_B7QF08
B7QF11,UniRef90_B7QF11
B7QF13,UniRef90_B7QF13
B7QF19,UniRef90_B7QF19
B7QF27,UniRef90_B7QF27
B7QF29,UniRef90_B7QF29
B7QF31,UniRef90_B7QF31
B7QF41,UniRef90_Q9ES84
B7QF42,UniRef90_B7QF42
B7QF44,UniRef90_B7QF44
B7QF56,UniRef90_B7QF56
B7QF64,UniRef90_B7QF64
B7QF65,UniRef90_B7QF65
B7QF72,UniRef90_B7QF72
B7QF83,UniRef90_B7QF83
B7QF85,UniRef90_B7QF85
B7QF86,UniRef90_B7QF86
B7QF93,UniRef90_B7QF93
B7QFA2,UniRef90_B7QFA2
B7QFA3,UniRef90_B7QFA3
B7QFA7,UniRef90_B7QFA7
B7QFB5,UniRef90_B7QFB5
B7QFB7,UniRef90_B7QFB7
B7QFC0,UniRef90_B7QFC0
B7QFC1,UniRef90_B7QFC1
B7QFC2,UniRef90_B7QFC2
B7QFD4,UniRef90_B7QFD4
B7QFE0,UniRef90_B7QFE0
B7QFE1,UniRef90_B7QFE1
B7QFE2,UniRef90_B7QFE2
B7QFE5,UniRef90_B7QFE5
B7QFE6,UniRef90_B7QFE6
B7QFE7,UniRef90_B7QFE7
B7QFF8,UniRef90_B7QFF8
B7QFG1,UniRef90_B7QFG1
B7QFH8,UniRef90_B7QFH8
B7QFI3,UniRef90_B7QFI3
B7QFI5,UniRef90_B7QFI5
B7QFI6,UniRef90_B7QFI6
B7QFL6,UniRef90_B7QFL6
B7QFM0,UniRef90_B7QFM0
B7QFM7,UniRef90_B7QFM7
B7QFM9,UniRef90_B7QFM9
B7QFN7,UniRef90_B7QFN7
B7QFP7,UniRef90_B7QFP7
B7QFQ4,UniRef90_B7QFQ4
B7QFQ6,UniRef90_B7QFQ6
B7QFS1,UniRef90_B7QFS1
B7QFT3,UniRef90_B7QFT3
B7QFT4,UniRef90_B7QFT4
B7QFT8,UniRef90_B7QFT8
B7QFU2,UniRef90_B7QFU2
B7QFV0,UniRef90_B7QFV0
B7QFV3,UniRef90_B7QFV3
B7QFW8,UniRef90_B7QFW8
B7QFW9,UniRef90_B7QFW9
B7QFX1,UniRef90_B7QFX1
B7QFX4,UniRef90_B7QFX4
B7QFX5,UniRef90_B7QFX5
B7QFX8,UniRef90_B7QFX8
B7QFZ7,UniRef90_B7QFZ7
B7QG07,UniRef90_B7QG07
B7QG14,UniRef90_B7QG14
B7QG36,UniRef90_B7QG36
B7QG40,UniRef90_B7QG40
B7QG43,UniRef90_A0A090X8B4
B7QG49,UniRef90_B7QG49
B7QG51,UniRef90_B7QG51
B7QG60,UniRef90_B7QG60
B7QG62,UniRef90_B7QG62
B7QG69,UniRef90_B7QG69
B7QG71,UniRef90_B7QG71
B7QG80,UniRef90_B7QG80
B7QG91,UniRef90_B7QG91
B7QG93,UniRef90_B7QG93
B7QG96,UniRef90_B7QG96
B7QGA4,UniRef90_B7QGA4
B7QGB4,UniRef90_B7QGB4
B7QGB5,UniRef90_B7QGB5
B7QGC6,UniRef90_B7QGC6
B7QGD5,UniRef90_B7QGD5
B7QGD9,UniRef90_B7QGD9
B7QGE0,UniRef90_B7QGE0
B7QGE2,UniRef90_B7QGE2
B7QGE4,UniRef90_B7QGE4
B7QGF2,UniRef90_B7QGF2
B7QGF3,UniRef90_B7QGF3
B7QGF4,UniRef90_B7QGF4
B7QGG3,UniRef90_B7QGG3
B7QGG6,UniRef90_B7QGG6
B7QGG7,UniRef90_B7QGG7
B7QGH7,UniRef90_B7QGH7
B7QGI4,UniRef90_B7QGI4
B7QGJ0,UniRef90_B7QGJ0
B7QGJ2,UniRef90_B7QGJ2
B7QGJ8,UniRef90_J0AY36
B7QGL4,UniRef90_B7QGL4
B7QGM5,UniRef90_B7QGM5
B7QGN5,UniRef90_B7QGN5
B7QGP0,UniRef90_B7QCE2
B7QGP2,UniRef90_B7QGP2
B7QGP8,UniRef90_B7QGP8
B7QGQ0,UniRef90_B7QGQ0
B7QGR1,UniRef90_B7QGR1
B7QGR3,UniRef90_B7QGR3
B7QGR5,UniRef90_B7QGR5
B7QGS3,UniRef90_B7QGS3
B7QGS8,UniRef90_B7QGS8
B7QGT0,UniRef90_B7QGT0
B7QGT9,UniRef90_B7QGT9
B7QGU1,UniRef90_B7QGU1
B7QGV0,UniRef90_B7QGV0
B7QGW1,UniRef90_B7QGW1
B7QGW3,UniRef90_B7QGW3
B7QGY3,UniRef90_B7QGY3
B7QGZ3,UniRef90_B7QGZ3
B7QGZ7,UniRef90_B7QGZ7
B7QH00,UniRef90_B7QH00
B7QH01,UniRef90_B7QH01
B7QH05,UniRef90_B7QH05
B7QH11,UniRef90_B7QH11
B7QH16,UniRef90_B7QH16
B7QH19,UniRef90_B7QH19
B7QH22,UniRef90_B7QH22
B7QH28,UniRef90_B7QH28
B7QH29,UniRef90_B7QH29
B7QH53,UniRef90_B7QH53
B7QH67,UniRef90_B7QH67
B7QH99,UniRef90_B7QH99
B7QHA0,UniRef90_B7QHA0
B7QHA5,UniRef90_B7QHA5
B7QHA6,UniRef90_B7QHA6
B7QHA7,UniRef90_B7QHA7
B7QHA9,UniRef90_B7QHA9
B7QHB5,UniRef90_B7QHB5
B7QHB6,UniRef90_B7QHB6
B7QHC2,UniRef90_B7QHC2
B7QHC8,UniRef90_B7QHC8
B7QHD1,UniRef90_B7QHD1
B7QHD4,UniRef90_B7QHD4
B7QHD5,UniRef90_B7QHD5
B7QHD6,UniRef90_B7QHD6
B7QHD8,UniRef90_B7QHD8
B7QHD9,UniRef90_B7QHD9
B7QHE0,UniRef90_B7QHE0
B7QHE4,UniRef90_B7QHE4
B7QHE8,UniRef90_B7QHE8
B7QHF0,UniRef90_B7QHF0
B7QHF4,UniRef90_B7QHF4
B7QHG6,UniRef90_B7QHG6
B7QHH4,UniRef90_B7QHH4
B7QHI5,UniRef90_B7QHI5
B7QHJ5,UniRef90_B7QHJ5
B7QHL0,UniRef90_B7QHL0
B7QHL2,UniRef90_B7QHL2
B7QHL9,UniRef90_B7QHL9
B7QHM4,UniRef90_B7QHM4
B7QHN1,UniRef90_B7QHN1
B7QHN4,UniRef90_B7QHN4
B7QHP2,UniRef90_B7QHP2
B7QHP4,UniRef90_B7QHP4
B7QHP7,UniRef90_B7QHP7
B7QHP9,UniRef90_B7QHP9
B7QHQ4,UniRef90_B7QHQ4
B7QHQ5,UniRef90_B7QHQ5
B7QHQ8,UniRef90_B7QHQ8
B7QHR5,UniRef90_B7QHR5
B7QHR8,UniRef90_B7QHR8
B7QHT6,UniRef90_B7QHT6
B7QHT8,UniRef90_B7QHT8
B7QHU0,UniRef90_B7QHU0
B7QHU3,UniRef90_B7QHU3
B7QHU5,UniRef90_B7QHU5
B7QHV7,UniRef90_B7QHV7
B7QHW3,UniRef90_B7QHW3
B7QHW6,UniRef90_V5HW37
B7QHW9,UniRef90_B7QHW9
B7QHX6,UniRef90_B7QHX6
B7QHY4,UniRef90_B7QHY4
B7QHY6,UniRef90_B7QHY6
B7QHY8,UniRef90_B7QHY8
B7QHZ4,UniRef90_B7QHZ4
B7QI00,UniRef90_B7QI00
B7QI10,UniRef90_B7QI10
B7QI16,UniRef90_B7QI16
B7QI18,UniRef90_B7QI18
B7QI19,UniRef90_B7QI19
B7QI30,UniRef90_B7QI30
B7QI33,UniRef90_B7QI33
B7QI42,UniRef90_B7QI42
B7QI44,UniRef90_B7QI44
B7QI46,UniRef90_B7QI46
B7QI51,UniRef90_B7QI51
B7QI56,UniRef90_B7QI56
B7QI57,UniRef90_B7QI57
B7QI63,UniRef90_B7QI63
B7QI67,UniRef90_B7QI67
B7QI79,UniRef90_B7QI79
B7QI81,UniRef90_B7QI81
B7QIA6,UniRef90_B7QIA6
B7QIA7,UniRef90_B7QIA7
B7QIB3,UniRef90_B7QIB3
B7QIB4,UniRef90_B7QIB4
B7QIB6,UniRef90_B7QIB6
B7QIC3,UniRef90_B7QIC3
B7QIC6,UniRef90_B7QIC6
B7QIE5,UniRef90_B7QIE5
B7QIE9,UniRef90_B7QIE9
B7QIF3,UniRef90_B7QIF3
B7QIF8,UniRef90_B7QIF8
B7QIF9,UniRef90_B7QIF9
B7QIH0,UniRef90_B7QIH0
B7QIH7,UniRef90_B7QIH7
B7QII1,UniRef90_B7QII1
B7QII2,UniRef90_B7QII2
B7QII5,UniRef90_Q2L245
B7QII6,UniRef90_B7QII6
B7QII8,UniRef90_B7QII8
B7QIK2,UniRef90_B7QIK2
B7QIK5,UniRef90_B7QIK5
B7QIL1,UniRef90_B7QIL1
B7QIL2,UniRef90_B7QIL2
B7QIM1,UniRef90_B7QIM1
B7QIM9,UniRef90_B7QIM9
B7QIP8,UniRef90_B7QIP8
B7QIQ5,UniRef90_B7QIQ5
B7QIQ8,UniRef90_B7QIQ8
B7QIR8,UniRef90_B7QIR8
B7QIR9,UniRef90_B7QIR9
B7QIS5,UniRef90_B7QIS5
B7QIS8,UniRef90_B7QIS8
B7QIT1,UniRef90_B7QIT1
B7QIT2,UniRef90_B7QIT2
B7QIT4,UniRef90_B7QIT4
B7QIU3,UniRef90_B7QIU3
B7QIU6,UniRef90_B7QIU6
B7QIV1,UniRef90_B7QIV1
B7QIV2,UniRef90_B7QIV2
B7QIX6,UniRef90_B7QIX6
B7QIX7,UniRef90_B7QIX7
B7QIY1,UniRef90_B7QIY1
B7QIZ6,UniRef90_B7QIZ6
B7QJ01,UniRef90_B7QJ01
B7QJ02,UniRef90_B7QJ02
B7QJ11,UniRef90_B7QJ11
B7QJ16,UniRef90_B7QJ16
B7QJ17,UniRef90_B7QJ17
B7QJ21,UniRef90_B7QJ21
B7QJ27,UniRef90_B7QJ27
B7QJ29,UniRef90_B7QJ29
B7QJ33,UniRef90_B7QJ33
B7QJ35,UniRef90_B7QJ35
B7QJ45,UniRef90_B7QJ45
B7QJ48,UniRef90_B7QJ48
B7QJ50,UniRef90_B7QJ50
B7QJ53,UniRef90_B7QJ53
B7QJ54,UniRef90_B7QJ54
B7QJ63,UniRef90_B7QJ63
B7QJ68,UniRef90_B7QJ68
B7QJ77,UniRef90_B7QJ77
B7QJ85,UniRef90_B7QJ85
B7QJA8,UniRef90_B7QJA8
B7QJB1,UniRef90_B7QJB1
B7QJD0,UniRef90_B7QJD0
B7QJE1,UniRef90_B7QJE1
B7QJE2,UniRef90_B7QJE2
B7QJE9,UniRef90_B7QJE9
B7QJF3,UniRef90_B7QJF3
B7QJF4,UniRef90_B7QJF4
B7QJF6,UniRef90_B7QJF6
B7QJG2,UniRef90_B7QJG2
B7QJG8,UniRef90_B7QJG8
B7QJH5,UniRef90_B7QJH5
B7QJI2,UniRef90_B7QJI2
B7QJI5,UniRef90_B7QJI5
B7QJK1,UniRef90_B7QJK1
B7QJL0,UniRef90_B7QJL0
B7QJL2,UniRef90_B7QJL2
B7QJL3,UniRef90_B7QJL3
B7QJM8,UniRef90_B7QJM8
B7QJN4,UniRef90_B7QJN4
B7QJN5,UniRef90_B7QJN5
B7QJN8,UniRef90_B7QJN8
B7QJP3,UniRef90_B7QJP3
B7QJP4,UniRef90_B7QJP4
B7QJQ0,UniRef90_B7QJQ0
B7QJQ5,UniRef90_B7QJQ5
B7QJQ6,UniRef90_B7QJQ6
B7QJQ7,UniRef90_B7QJQ7
B7QJQ9,UniRef90_B7QJQ9
B7QJR2,UniRef90_B7QJR2
B7QJR3,UniRef90_B7QJR3
B7QJR7,UniRef90_B7QJR7
B7QJS5,UniRef90_B7QJS5
B7QJU2,UniRef90_B7QJU2
B7QJU9,UniRef90_B7QJU9
B7QJV0,UniRef90_B7QJV0
B7QJV3,UniRef90_B7QJV3
B7QJV4,UniRef90_B7QJV4
B7QJV5,UniRef90_B7QJV5
B7QJV6,UniRef90_B7QJV6
B7QJV8,UniRef90_B7QJV8
B7QJW4,UniRef90_B7QJW4
B7QJX8,UniRef90_B7QJX8
B7QJX9,UniRef90_B7QJX9
B7QJY2,UniRef90_B7QJY2
B7QK02,UniRef90_B7QK02
B7QK08,UniRef90_B7QK08
B7QK09,UniRef90_B7QK09
B7QK15,UniRef90_B7QK15
B7QK26,UniRef90_B7QK26
B7QK39,UniRef90_B7QK39
B7QK47,UniRef90_B7QK47
B7QK49,UniRef90_B7QK49
B7QK55,UniRef90_B7QK55
B7QK61,UniRef90_B7QK61
B7QK62,UniRef90_B7QK62
B7QK77,UniRef90_B7QK77
B7QK81,UniRef90_B7QK81
B7QK83,UniRef90_B7QK83
B7QK86,UniRef90_B7QK86
B7QK96,UniRef90_B7QK96
B7QK97,UniRef90_B7QK97
B7QKA3,UniRef90_B7QKA3
B7QKA8,UniRef90_B7QKA8
B7QKC9,UniRef90_B7QKC9
B7QKD1,UniRef90_B7QKD1
B7QKD3,UniRef90_B7QKD3
B7QKD5,UniRef90_B7QKD5
B7QKD7,UniRef90_B7QKD7
B7QKD8,UniRef90_B7QKD8
B7QKE0,UniRef90_B7QKE0
B7QKE3,UniRef90_B7QKE3
B7QKE4,UniRef90_B7QKE4
B7QKE9,UniRef90_B7QKE9
B7QKF7,UniRef90_B7QKF7
B7QKG1,UniRef90_B7QKG1
B7QKG7,UniRef90_B7QKG7
B7QKH5,UniRef90_B7QKH5
B7QKI1,UniRef90_B7QKI1
B7QKI2,UniRef90_B7QKI2
B7QKI3,UniRef90_B7QKI3
B7QKJ6,UniRef90_B7QKJ6
B7QKK5,UniRef90_B7QKK5
B7QKK7,UniRef90_B7QKK7
B7QKK9,UniRef90_B7QKK9
B7QKL8,UniRef90_B7QKL8
B7QKL9,UniRef90_B7QKL9
B7QKM4,UniRef90_B7QKM4
B7QKN8,UniRef90_B7QKN8
B7QKP2,UniRef90_V5IFS7
B7QKP6,UniRef90_B7QKP6
B7QKP9,UniRef90_B7QKP9
B7QKQ6,UniRef90_B7QKQ6
B7QKQ8,UniRef90_B7QKQ8
B7QKR4,UniRef90_B7QKR4
B7QKR6,UniRef90_B7QKR6
B7QKS7,UniRef90_B7QKS7
B7QKT1,UniRef90_B7QKT1
B7QKT8,UniRef90_B7QKT8
B7QKU8,UniRef90_B7QKU8
B7QKV1,UniRef90_B7QKV1
B7QKV2,UniRef90_B7QKV2
B7QKV8,UniRef90_B7QKV8
B7QKW5,UniRef90_B7QKW5
B7QKX4,UniRef90_B7QKX4
B7QKX7,UniRef90_B7QKX7
B7QKY0,UniRef90_B7QKY0
B7QKY6,UniRef90_B7QKY6
B7QL03,UniRef90_B7QL03
B7QL13,UniRef90_B7QL13
B7QL17,UniRef90_B7QL17
B7QL24,UniRef90_B7QL24
B7QL44,UniRef90_B7QL44
B7QL47,UniRef90_B7QL47
B7QL63,UniRef90_B7QL63
B7QL64,UniRef90_B7QL64
B7QL67,UniRef90_B7QL67
B7QL75,UniRef90_B7QL75
B7QL78,UniRef90_B7QL78
B7QL82,UniRef90_B7QL82
B7QL84,UniRef90_B7QL84
B7QL91,UniRef90_B7QL91
B7QLA9,UniRef90_B7QLA9
B7QLB1,UniRef90_B7QLB1
B7QLB2,UniRef90_B7QLB2
